0.000000000000000000e+00 0.000000000000000000e+00 2.713896333426237106e+02 -4.105335555546916737e+01 2.713896958297118545e+02 -4.105332500017247810e+01 2.713896333426237106e+02 -4.105336944451555325e+01
1.000000000000000000e+00 0.000000000000000000e+00 2.713620916660875082e+02 -4.104236944404740939e+01 2.713621416641399264e+02 -4.104232777853806624e+01 2.713620916660875082e+02 -4.104238333379228720e+01
2.000000000000000000e+00 2.000000000000000000e+00 2.713142916699871421e+02 -4.102297777781883781e+01 2.713142916699871421e+02 -4.102296388900528257e+01 2.713144708331674337e+02 -4.102299166663239305e+01
